Id,SalePrice
2736,134133.3045499834
2737,105069.37089176022
2738,130544.84253492224
2739,159600.50827025052
2740,141660.21760631906
2741,112337.33908134163
2742,161632.91632144945
2743,136499.48962131096
2744,169519.20477753924
2745,144082.0076664072
2746,118408.07987787627
2747,153786.6032117798
2748,112269.27339753113
2749,136946.56889474648
2750,105990.5764388374
2751,122419.09575201827
2752,246251.51462627907
2753,161104.52848387725
2754,224779.97822968778
2755,136104.27474093286
2756,45967.80179509299
2757,46462.00457875867
2758,56870.5101016431
2759,83275.74975606153
2760,111341.03939856606
2761,136325.51255476323
2762,132776.18670393492
2763,227048.1464605587
2764,159604.74381414743
2765,282204.30467414367
2766,112098.108599976
2767,26507.24341726303
2768,107896.47492662648
2769,111692.43547148682
2770,173547.39988675894
2771,100225.9165465752
2772,102702.61400122574
2773,140925.57402204943
2774,119071.90912160039
2775,111987.05762308836
2776,147420.6451712484
2777,157299.70868543803
2778,136829.02331422345
2779,87468.56121094403
2780,106738.27065368777
2781,79442.80277488363
2782,75565.08358625317
2783,61353.23072743963
2784,106711.18056722026
2785,100797.80756184069
2786,33094.64217448555
2787,116314.65284629143
2788,34350.666762710665
2789,175553.94077218213
2790,104234.36924972525
2791,103199.95107280521
2792,43371.453899440006
2793,175430.10317674454
2794,59096.75961713237
2795,106309.05085352593
2796,73587.88712250971
2797,206797.30962747126
2798,122884.27893599798
2799,99103.12856866093
2800,80665.91823477217
2801,114492.2236196425
2802,111103.9515385825
2803,156966.45689140615
2804,142854.20976319787
2805,90736.74589433684
2806,48135.23092861619
2807,164140.987350919
2808,154252.61157112877
2809,125206.852026793
2810,114299.74398727663
2811,155211.31450584263
2812,169941.0584144484
2813,145653.31156997837
2814,149490.54563259793
2815,83288.87946079666
2816,235897.49609841133
2817,151559.92764038523
2818,110817.09559727274
2819,194574.23980659223
2820,119609.19837164396
2821,111427.37444592535
2822,209653.588264687
2823,291613.5145380979
2824,173466.10425203486
2825,153591.24204363883
2826,108896.78311926633
2827,127582.80531362997
2828,223957.16589845775
2829,241659.16607625334
2830,231062.78898024134
2831,209995.0754000293
2832,236206.37066406495
2833,281298.93858132104
2834,225798.23897874064
2835,220890.0722989763
2836,197235.01115913893
2837,173898.2348750914
2838,127011.90688867343
2839,177065.79600340308
2840,209700.69766453438
2841,208520.28054432955
2842,231263.70696003933
2843,150615.88029782067
2844,183326.44848682883
2845,100560.22781502834
2846,209294.48989098216
2847,199129.12642196257
2848,234299.80779488437
2849,202291.01324367372
2850,292648.0920140698
2851,224418.95779835945
2852,238870.2868830801
2853,232263.49069668772
2854,164467.48152304225
2855,215450.92340320692
2856,207962.59675549722
2857,198332.8709769121
2858,224590.1534326771
2859,90702.84469071357
2860,135866.02671996033
2861,130657.47030325257
2862,208126.69218073238
2863,150435.5212861129
2864,249426.0777526158
2865,148370.08061580727
2866,178053.75126720412
2867,58992.14986543229
2868,118801.4606628032
2869,115064.63156061561
2870,144175.7056828899
2871,96644.19609665684
2872,-10607.414864279941
2873,80102.27694712661
2874,137262.17831829225
2875,126052.09630870633
2876,165870.27883379336
2877,123203.08782182215
2878,151853.41751899396
2879,129079.15096769779
2880,83432.05493719073
2881,123322.60494342202
2882,143386.13823318237
2883,179712.1026934358
2884,216358.03741706326
2885,171258.86408543622
2886,202179.4399960863
2887,119018.39450279734
2888,152224.73814084107
2889,58907.03504514834
2890,58042.81393772864
2891,129699.56341741723
2892,41343.91572147177
2893,83894.90539807745
2894,42110.93184337934
2895,275544.20745196973
2896,263651.7666580529
2897,217503.7621014653
2898,182808.09874445136
2899,224467.53711518768
2900,160465.12453775777
2901,213408.7943008534
2902,195385.5066321544
2903,306990.37282389856
2904,324746.9431733622
2905,33839.19025233027
2906,245540.79363373196
2907,100971.88498090592
2908,107966.55796909874
2909,166051.86005783023
2910,64379.26692299527
2911,47692.100090440945
2912,155513.52830669843
2913,60259.983119997894
2914,58722.79013295355
2915,63663.60703117866
2916,63773.429408557015
2917,174535.66191312205
2918,111596.50740289676
2919,265847.0839338454
